        1001           1           1           9
  0.83790014830884929        1.7176953040331409        0.0000000000000000        0.0000000000000000       -97734.032813861792       2.37231074399048281E-002  0.18978485784343829        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.62439218302550614     
  0.83790015157747577        1.7176970230980675        0.0000000000000000        0.0000000000000000       -97734.032430165200       2.37231075324481934E-002  0.18978485858378907       1.13745786569426878E-039  1.36044381130809789E-037  1.87706800164269213E-040  2.83221777937398146E-041  3.93045092068708894E-038  3.95847996004632111E-053  0.62439218546125730     
  0.83790014824802383        1.7176968110156527        0.0000000000000000        0.0000000000000000       -97734.031265909871       2.37231074381828236E-002  0.18978485782966686       3.08356300073562377E-039  3.53039755395828058E-037  4.90281025169222840E-040  3.65042470111851564E-041  8.20764436755808072E-038  1.06348839134596910E-052  0.62439218298019561     
  0.83790014692945236        1.7176972118553975        0.0000000000000000        0.0000000000000000       -97734.030303996420       2.37231074008503913E-002  0.18978485753100230       6.39856594308576131E-039  7.00300729822975391E-037  9.77117935032064248E-040  3.92899021411443730E-041  1.26682039762091435E-037  2.12015183070187528E-052  0.62439218199759239     
  0.83790014261523349        1.7176968149632217        0.0000000000000000        0.0000000000000000       -97734.028935425769       2.37231072787037651E-002  0.18978485655383051       1.20374391647009006E-038  1.25722942968004909E-036  1.76009804659524243E-039  4.11444192886955152E-041  1.73112113378305457E-037  3.80935111465569206E-052  0.62439217878269715     
  0.83790014097095300        1.7176972096822438        0.0000000000000000        0.0000000000000000       -97734.027829210449       2.37231072321501292E-002  0.18978485618140689       2.16233810038421067E-038  2.15133969268082839E-036  3.01895504906019724E-039  4.34553932008944245E-041  2.22192025564808042E-037  6.64019592708646222E-052  0.62439217755742138     
  0.83790013632981664        1.7176968134027224        0.0000000000000000        0.0000000000000000       -97734.026336849172       2.37231071007471470E-002  0.18978485513017507       3.79255593175713756E-038  3.58767111272356757E-036  5.04275414768000328E-039  4.69964728994274591E-041  2.75459860449474660E-037  1.16895918837119724E-051  0.62439217409887349     
  0.83790013452523437        1.7176972072446632        0.0000000000000000        0.0000000000000000       -97734.025152296352       2.37231070496549123E-002  0.18978485472144227       6.56763051678112649E-038  5.89594143704515543E-036  8.29638159951234808E-039  5.26441570403144707E-041  3.35440854013548687E-037  2.12408765952009396E-051  0.62439217275414094     
  0.83790012970064365        1.7176968106663768        0.0000000000000000        0.0000000000000000       -97734.023596427447       2.37231069130587544E-002  0.18978485362868353       1.12975881420945741E-037  9.60635453002888214E-036  1.35274411363866099E-038  6.17122159813572372E-041  4.06209355430165533E-037  4.01448763144011432E-051  0.62439216915896212     
  0.83790012783431833        1.7176972043740413        0.0000000000000000        0.0000000000000000       -97734.022373630010       2.37231068602182932E-002  0.18978485320596364       1.93711054141377072E-037  1.55715085961824838E-035  2.19381576342485080E-038  7.62887575359453773E-041  4.94320688900464396E-037  7.87222471340268433E-051  0.62439216776821238     
