        1001           1           1           8
   1.10733882965095       0.553669414825474        0.00000000000000        0.00000000000000       -383065.023979526       6.095443147759592E-002  0.243817723695706        0.00000000000000        0.00000000000000        0.00000000000000        0.00000000000000        0.00000000000000       0.802566674477647     
   1.10733884249559       0.553669710648095        0.00000000000000        0.00000000000000       -383065.031156028       6.095443218464022E-002  0.243817726523883       5.316141891349186E-076  4.489151856680740E-046  5.943216615150317E-020 -1.680256979289823E-059  7.321365797134855E-060  0.802566683787064     
   1.10733885220458       0.553669693658644        0.00000000000000        0.00000000000000       -383065.036800940       6.095443271908027E-002  0.243817728661643       1.275534360018971E-075  9.931247543577354E-046  1.229385440797294E-019 -3.426638023847376E-059  1.673229318223831E-059  0.802566690823857     
   1.10733886042992       0.553669774787437        0.00000000000000        0.00000000000000       -383065.041496453       6.095443317185126E-002  0.243817730472727       2.346177414750865E-075  1.661116895654174E-045  1.909396926342835E-019 -5.242010679800515E-059  2.898261398448977E-059  0.802566696785343     
   1.10733886606771       0.553669724558576        0.00000000000000        0.00000000000000       -383065.044816665       6.095443348218824E-002  0.243817731714075       3.915180289394000E-075  2.489169026961690E-045  2.638946435887402E-019 -7.129365042017321E-059  4.508158595192820E-059  0.802566700871447     
   1.10733887029514       0.553669799077076        0.00000000000000        0.00000000000000       -383065.047200327       6.095443371489070E-002  0.243817732644885       6.240598220992206E-075  3.523524407196051E-045  3.423045189097546E-019 -9.091818654065985E-059  6.638959765566960E-059  0.802566703935361     
   1.10733887238406       0.553669744146636        0.00000000000000        0.00000000000000       -383065.048470436       6.095443382987750E-002  0.243817733104832       9.711030442695211E-075  4.823178211006274E-045  4.267164837780114E-019 -1.113262152041317E-058  9.474306041690213E-059  0.802566705449351     
   1.10733887379299       0.553669813843937        0.00000000000000        0.00000000000000       -383065.049223602       6.095443390743324E-002  0.243817733415055       1.491199768924081E-074  6.463432379407771E-045  5.177280688707052E-019 -1.325516139067072E-058  1.326237023503257E-058  0.802566706470498     
   1.10733887382167       0.553669751597059        0.00000000000000        0.00000000000000       -383065.049307234       6.095443390901220E-002  0.243817733421371       2.272601500265089E-074  8.540437649474084E-045  6.159918886452757E-019 -1.546296912360039E-058  1.833886260277723E-058  0.802566706491288     
   1.10733887390033       0.553669809683555        0.00000000000000        0.00000000000000       -383065.049297066       6.095443391334209E-002  0.243817733438691       3.448349296390256E-074  1.117699845893904E-044  7.222208054667418E-019 -1.775972438161727E-058  2.515832578665830E-058  0.802566706548300     
   1.10733887318523       0.553669731952593        0.00000000000000        0.00000000000000       -383065.048964015       6.095443387397881E-002  0.243817733281238       5.219028001981369E-074  1.452999133624328E-044  8.371935663554502E-019 -2.014926137897658E-058  3.433673582137487E-058  0.802566706030017     
   1.10733887299222       0.553669772267643        0.00000000000000        0.00000000000000       -383065.048809973       6.095443386335418E-002  0.243817733238739       7.887077905171640E-074  1.879984606183481E-044  9.617609732375463E-019 -2.263557501484150E-058  4.670953954309026E-058  0.802566705890125     
   1.10733887230566       0.553669675603237        0.00000000000000        0.00000000000000       -383065.048511229       6.095443382556204E-002  0.243817733087571       1.190853352778448E-073  2.424266232048378E-044  1.096852616969165E-018 -2.522282703145122E-058  6.341077629488181E-058  0.802566705392530     
   1.10733887233302       0.553669695450837        0.00000000000000        0.00000000000000       -383065.048501072       6.095443382706777E-002  0.243817733093594       1.797104230076418E-073  3.118569568074941E-044  1.243484249601520E-018 -2.791535261696968E-058  8.598102501392006E-058  0.802566705412356     
   1.10733887192792       0.553669578557265        0.00000000000000        0.00000000000000       -383065.048384976       6.095443380476895E-002  0.243817733004398       2.711150983419480E-073  4.004714831521503E-044  1.402765829268291E-018 -3.071766700076833E-058  1.165147747928934E-057  0.802566705118755     
   1.10733887225987       0.553669582468125        0.00000000000000        0.00000000000000       -383065.048563930       6.095443382304121E-002  0.243817733077487       4.089350142547600E-073  5.136146304114661E-044  1.575910328444186E-018 -3.363447255929544E-058  1.578617612379472E-057  0.802566705359338     
   1.10733887212028       0.553669457962158        0.00000000000000        0.00000000000000       -383065.048609597       6.095443381535774E-002  0.243817733046753       6.167474790820793E-073  6.581164846694991E-044  1.764243344751582E-018 -3.667066587613678E-058  2.139022005344018E-057  0.802566705258172     
   1.10733887268895       0.553669464466032        0.00000000000000        0.00000000000000       -383065.048920797       6.095443384666033E-002  0.243817733171964       9.301052713622996E-073  8.427059287359792E-044  1.969213624625033E-018 -3.983134538523447E-058  2.899232995806443E-057  0.802566705670321     
   1.10733887272300       0.553669352945301        0.00000000000000        0.00000000000000       -383065.049056816       6.095443384853506E-002  0.243817733179463       1.402619273157080E-072  1.078538620987594E-043  2.192404544651653E-018 -4.312181892490946E-058  3.931346063061976E-057  0.802566705695005     
   1.10733887343177       0.553669379106354        0.00000000000000        0.00000000000000       -383065.049429318       6.095443388754975E-002  0.243817733335522       2.115130679643498E-072  1.379871787726149E-043  2.435546684386217E-018 -4.654761195553386E-058  5.333738473382051E-057  0.802566706208702     
   1.10733887355439       0.553669292070421        0.00000000000000        0.00000000000000       -383065.049595401       6.095443389429950E-002  0.243817733362521       3.189541861927053E-072  1.764926582865328E-043  2.700531542043435E-018 -5.011447563861451E-058  7.240741820869994E-057  0.802566706297574     
   1.10733887434152       0.553669347085607        0.00000000000000        0.00000000000000       -383065.049985155       6.095443393762744E-002  0.243817733535832       4.809672378080419E-072  2.256990236036269E-043  2.989426555054795E-018 -5.382839566807139E-058  9.835904790013616E-057  0.802566706868059     
   1.10733887451446       0.553669290943994        0.00000000000000        0.00000000000000       -383065.050153597       6.095443394714709E-002  0.243817733573911       7.252707926449870E-072  2.885824549499648E-043  3.304491484579717E-018 -5.769560090654021E-058  1.337018775407953E-056  0.802566706993403     
   1.10733887534907       0.553669373703249        0.00000000000000        0.00000000000000       -383065.050543656       6.095443399308913E-002  0.243817733757679       1.093662321703539E-071  3.689466033930035E-043  3.648196359812385E-018 -6.172257287133777E-058  1.818693686398910E-056  0.802566707598306     
   1.10733887553669       0.553669338476063        0.00000000000000        0.00000000000000       -383065.050702995       6.095443400341687E-002  0.243817733798990       1.649169126437523E-071  4.716526390880667E-043  4.023241050236653E-018 -6.591605496297599E-058  2.475617925182132E-056  0.802566707734287     
   1.10733887638108       0.553669433896716        0.00000000000000        0.00000000000000       -383065.051085765       6.095443404989693E-002  0.243817733984910       2.486831444369718E-071  6.029132640918630E-043  4.432576702247729E-018 -7.028306265053768E-058  3.372174212431355E-056  0.802566708346275     
   1.10733887655169       0.553669403353474        0.00000000000000        0.00000000000000       -383065.051232319       6.095443405928792E-002  0.243817734022474       3.749962362702733E-071  7.706684440098743E-043  4.879429118822450E-018 -7.483089332816085E-058  4.596601751816920E-056  0.802566708469929     
   1.10733887738288       0.553669497542357        0.00000000000000        0.00000000000000       -383065.051607158       6.095443410504145E-002  0.243817734205488       5.654666627844696E-071  9.850656091797807E-043  5.367324367395957E-018 -7.956713724590335E-058  6.269902212785242E-056  0.802566709072350     
