        1001           1           1          18
   1.1073388296509485       0.43186214356386993        0.0000000000000000        0.0000000000000000       -383061.35944830067       6.09544314775959176E-002  0.24381772369570603        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.80256667447764662     
   1.1073346142567229       0.43186205684731688        0.0000000000000000        0.0000000000000000       -383058.92216705199       6.09541994206281232E-002  0.24381679549800056       3.64460385976650426E-019  2.38832012607066642E-014  1.86439679967812154E-010  2.11439605675422796E-024  1.17296557989604669E-026  7.39890552124245905E-038  5.21191355566149114E-025  9.94605738625284271E-025  4.67682454957266632E-023  1.15762488346873938E-025  3.26761834770847811E-049  7.72623939757336492E-027  2.35387974518133245E-023  1.78407624943352286E-022  1.48150939040783396E-038  0.80256361915158103     
   1.1073302199057498       0.43186179140862740        0.0000000000000000        0.0000000000000000       -383056.38142424932       6.09539575121990779E-002  0.24381582789485781       8.22856339741853064E-019  5.05547287633107203E-014  3.82374475315904488E-010  4.49172106604877610E-024  2.51134782829156104E-026  2.66327289932285015E-037  1.14932672139233407E-024  2.19770506966591495E-024  1.03277032170503718E-022  2.61593528001687223E-025  1.59407461732848067E-048  1.71596106227018379E-026  5.34344333356124457E-023  3.89932600350968449E-022  3.35721826218314404E-038  0.80256043411627898     
   1.1073256954085928       0.43186136177225498        0.0000000000000000        0.0000000000000000       -383053.76544651779       6.09537084387485537E-002  0.24381483163377457       1.39323306288256361E-018  8.03139514231666509E-014  5.88386457693357459E-010  7.16255963901680210E-024  4.05196304665879517E-026  6.29227703643327895E-037  1.90760223863714584E-024  3.65831283850543550E-024  1.71786760120187730E-022  4.43373697853448959E-025  4.42990324024473079E-048  2.86980044299288707E-026  9.10933779627012129E-023  6.40681041208364075E-022  5.80417194538698010E-038  0.80255715474754863     
   1.1073210922775329       0.43186078138413164        0.0000000000000000        0.0000000000000000       -383051.10403113847       6.09534550359735056E-002  0.24381381805658514       2.09670790964044080E-018  1.13492002747053483E-013  8.05092242679927365E-010  1.01610308074029008E-023  5.83688130165424818E-026  1.21692684261510276E-036  2.82421766311540244E-024  5.43678734600652922E-024  2.55074838076237411E-022  6.68147181047853466E-025  9.77615130829509889E-048  4.28315591276635426E-026  1.38218909799683248E-022  9.37880710173692244E-022  9.06619337276152397E-038  0.80255381837974549     
   1.1073164637668271       0.43186007000352650        0.0000000000000000        0.0000000000000000       -383048.42797688453       6.09532002350463634E-002  0.24381279888908314       2.95794904044138285E-018  1.50455038827850924E-013  1.03314496739928814E-009  1.35251890559132916E-023  7.91458408373273278E-026  2.09712927426114391E-036  3.93343930151653510E-024  7.60741633766858106E-024  3.56552091011318880E-022  9.44349122792564705E-025  1.90413489216174098E-047  6.01637115805279848E-026  1.96871777887604247E-022  1.29008231765391791E-021  1.34810614275490320E-037  0.80255046360942117     
   1.1073118638102462       0.43185924644767970        0.0000000000000000        0.0000000000000000       -383045.76848203264       6.09529470049595470E-002  0.24381178600615214       4.00573714949140242E-018  1.91607844484884463E-013  1.27323638162339680E-009  1.72974733107627520E-023  1.03412914092055554E-025  3.35623524991544582E-036  5.27689735882694184E-024  1.02616094434491741E-023  4.80406145611786179E-022  1.28208224123158178E-024  3.43177816877506521E-047  8.14372348092707591E-026  2.69544477494326753E-022  1.70739846152165517E-021  1.95183534393052910E-037  0.80254712952566465     
   1.1073073460373590       0.43185833523712652        0.0000000000000000        0.0000000000000000       -383043.15656275611       6.09526982975329631E-002  0.24381079121625568       5.27361122654687688E-018  2.37397793607204985E-013  1.52609905325823221E-009  2.15252058263761074E-023  1.31824857954220531E-025  5.10427733589289580E-036  6.90515545881326170E-024  1.35118077815638631E-023  6.31776614908326172E-022  1.69344772792513505E-024  5.86971143145811733E-047  1.07566142293201777E-025  3.59250651807632443E-022  2.20178451966974400E-021  2.78322203885180252E-037  0.80254385499707592     
   1.1073029627604556       0.43185735900454031        0.0000000000000000        0.0000000000000000       -383040.62248014787       6.09524569925124840E-002  0.24380982603731882       6.80061154418977041E-018  2.88319201018829656E-013  1.79250869519569431E-009  2.62611469468951814E-023  1.65146744064387853E-025  7.48101076966930842E-036  8.87961153422478759E-024  1.74962768681887050E-023  8.16969355118824845E-022  2.19294169639824987E-024  9.67288659753706849E-047  1.39674823948127105E-025  4.69632834757209472E-022  2.78736913915816430E-021  3.93351248836771135E-037  0.80254067793773098     
   1.1072987640973739       0.43185634503251169        0.0000000000000000        0.0000000000000000       -383038.19521954324       6.09522258483840909E-002  0.24380890150453666       8.63213455242907453E-018  3.44918104579353380E-013  2.07328662038341623E-009  3.15641120842912181E-023  2.04274355891567828E-025  1.06635509751831343E-035  1.12748001432106267E-023  2.23849820308944427E-023  1.04371848990036754E-021  2.79793040758868517E-024  1.55085868918527759E-046  1.79146051732514199E-025  6.05092322289063402E-022  3.48084304190266550E-021  5.53008877895146755E-037  0.80253763467083927     
