4.5494688134E-04 	9.8268979998E-48	2.3299966817E-01	2.4452579917E-07	1.1922620942E-41	6.8088205380E-30	1.7416608433E-60	1.4202834288E-28	8.1001701735E-29	7.6700008731E-01	
4.6724274300E-04 	1.0795833335E-47	2.3299963548E-01	2.6860831403E-07	1.1923891046E-41	7.1367199149E-30	1.8256770271E-60	1.4886654110E-28	8.8983308837E-29	7.6700009591E-01	
4.7953860466E-04 	1.1860426873E-47	2.3299959958E-01	2.9506263256E-07	1.1925286389E-41	7.4804601059E-30	1.9137734056E-60	1.5603484957E-28	9.7751828882E-29	7.6700010535E-01	
4.9183446632E-04 	1.3030147455E-47	2.3299956015E-01	3.2412234507E-07	1.1926819340E-41	7.8408139150E-30	2.0061522620E-60	1.6354933626E-28	1.0738493409E-28	7.6700011573E-01	
5.0413032797E-04 	1.4315406377E-47	2.3299951683E-01	3.5604404759E-07	1.1928503489E-41	8.2185929892E-30	2.1030265313E-60	1.7142687127E-28	1.1796798199E-28	7.6700012713E-01	
5.1642618963E-04 	1.5727652238E-47	2.3299946924E-01	3.9110960693E-07	1.1930353771E-41	8.6146499322E-30	2.2046204500E-60	1.7968516968E-28	1.2959477950E-28	7.6700013965E-01	
5.2872205129E-04 	1.7279475604E-47	2.3299941697E-01	4.2962865033E-07	1.1932386605E-41	9.0298805773E-30	2.3111702644E-60	1.8834283754E-28	1.4236842413E-28	7.6700015340E-01	
5.4101791295E-04 	1.8984724429E-47	2.3299935955E-01	4.7194129850E-07	1.1934620037E-41	9.4652263931E-30	2.4229249924E-60	1.9741942038E-28	1.5640222949E-28	7.6700016851E-01	
5.5331377460E-04 	2.0858631534E-47	2.3299929647E-01	5.1842116964E-07	1.1937073904E-41	9.9216770763E-30	2.5401472550E-60	2.0693545542E-28	1.7182074457E-28	7.6700018510E-01	
5.6560963626E-04 	2.2917955321E-47	2.3299922719E-01	5.6947867766E-07	1.1939770013E-41	1.0400273312E-29	2.6631141772E-60	2.1691252690E-28	1.8876087568E-28	7.6700020334E-01	
5.7790549792E-04 	2.5181135316E-47	2.3299915107E-01	6.2556465668E-07	1.1942732339E-41	1.0902109747E-29	2.7921183739E-60	2.2737332566E-28	2.0737312250E-28	7.6700022336E-01	
5.9020135958E-04 	2.7668464085E-47	2.3299906747E-01	6.8717434155E-07	1.1945987243E-41	1.1428338180E-29	2.9274690242E-60	2.3834171271E-28	2.2782293956E-28	7.6700024536E-01	
6.0249722124E-04 	3.0402277411E-47	2.3299897562E-01	7.5485174060E-07	1.1949563712E-41	1.1980170996E-29	3.0694930504E-60	2.4984278744E-28	2.5029223647E-28	7.6700026952E-01	
6.1479308289E-04 	3.3407164802E-47	2.3299887474E-01	8.2919443903E-07	1.1953493624E-41	1.2558884867E-29	3.2185364112E-60	2.6190296112E-28	2.7498103172E-28	7.6700029607E-01	
6.2708894455E-04 	3.6710202668E-47	2.3299876391E-01	9.1085887538E-07	1.1957812036E-41	1.3165824761E-29	3.3749655263E-60	2.7455003585E-28	3.0210927617E-28	7.6700032523E-01	
6.3938480621E-04 	4.0341212812E-47	2.3299864218E-01	1.0005661380E-06	1.1962557514E-41	1.3802408278E-29	3.5391688483E-60	2.8781328989E-28	3.3191886459E-28	7.6700035726E-01	
6.5168066787E-04 	4.4333049159E-47	2.3299850845E-01	1.0991083313E-06	1.1967772482E-41	1.4470130346E-29	3.7115586003E-60	3.0172356980E-28	3.6467585489E-28	7.6700039244E-01	
6.6397652953E-04 	4.8721916228E-47	2.3299836155E-01	1.2073555707E-06	1.1973503618E-41	1.5170568356E-29	3.8925727050E-60	3.1631339037E-28	4.0067291879E-28	7.6700043109E-01	
6.7627239118E-04 	5.3547723012E-47	2.3299820019E-01	1.3262636639E-06	1.1979802290E-41	1.5905387724E-29	4.0826769265E-60	3.3161704295E-28	4.4023204758E-28	7.6700047355E-01	
6.8856825284E-04 	5.8854476816E-47	2.3299802293E-01	1.4568825521E-06	1.1986725033E-41	1.6676347996E-29	4.2823672601E-60	3.4767071349E-28	4.8370754294E-28	7.6700052019E-01	
7.0086411450E-04 	6.4690721849E-47	2.3299782822E-01	1.6003655782E-06	1.1994334085E-41	1.7485309518E-29	4.4921725981E-60	3.6451261100E-28	5.3148932277E-28	7.6700057142E-01	
7.1315997616E-04 	7.1110028485E-47	2.3299761432E-01	1.7579796721E-06	1.2002697974E-41	1.8334240770E-29	4.7126577209E-60	3.8218310832E-28	5.8400657949E-28	7.6700062770E-01	
7.2545583782E-04 	7.8171539479E-47	2.3299737937E-01	1.9311165354E-06	1.2011892171E-41	1.9225226421E-29	4.9444266483E-60	4.0072489596E-28	6.4173182876E-28	7.6700068951E-01	
