7.7463928445E-04 	3.0003737127E+02	
7.8693514610E-04 	3.0004105180E+02	
7.9923100776E-04 	3.0004509481E+02	
8.1152686942E-04 	3.0004953598E+02	
8.2382273108E-04 	3.0005441454E+02	
8.3611859274E-04 	3.0005977356E+02	
8.4841445439E-04 	3.0006566035E+02	
8.6071031605E-04 	3.0007212689E+02	
8.7300617771E-04 	3.0007923027E+02	
8.8530203937E-04 	3.0008703320E+02	
8.9759790103E-04 	3.0009560459E+02	
9.0989376268E-04 	3.0010502009E+02	
9.2218962434E-04 	3.0011536283E+02	
9.3448548600E-04 	3.0012672413E+02	
9.4678134766E-04 	3.0013920429E+02	
9.5907720932E-04 	3.0015291347E+02	
9.7137307097E-04 	3.0016797271E+02	
9.8366893263E-04 	3.0018451493E+02	
9.9596479429E-04 	3.0020268617E+02	
1.0082606559E-03 	3.0022264682E+02	
1.0205565176E-03 	3.0024457307E+02	
1.0328523793E-03 	3.0026865846E+02	
1.0451482409E-03 	3.0029511557E+02	
1.0574441026E-03 	3.0032417791E+02	
1.0697399642E-03 	3.0035610195E+02	
1.0820358259E-03 	3.0039116944E+02	
1.0943316876E-03 	3.0042968982E+02	
1.1066275492E-03 	3.0047200300E+02	
1.1189234109E-03 	3.0051848231E+02	
1.1312192725E-03 	3.0056953784E+02	
1.1435151342E-03 	3.0062561999E+02	
1.1558109958E-03 	3.0068722347E+02	
1.1681068575E-03 	3.0075489164E+02	
1.1804027192E-03 	3.0082922130E+02	
1.1926985808E-03 	3.0091086791E+02	
1.2049944425E-03 	3.0100055136E+02	
1.2172903041E-03 	3.0109906229E+02	
1.2295861658E-03 	3.0120726903E+02	
1.2418820274E-03 	3.0132612520E+02	
1.2541778891E-03 	3.0145667809E+02	
1.2664737508E-03 	3.0160007779E+02	
1.2787696124E-03 	3.0175758730E+02	
1.2910654741E-03 	3.0193059352E+02	
1.3033613357E-03 	3.0212061940E+02	
1.3156571974E-03 	3.0232933720E+02	
1.3279530591E-03 	3.0255858303E+02	
1.3402489207E-03 	3.0281037289E+02	
1.3525447824E-03 	3.0308692011E+02	
1.3648406440E-03 	3.0339065459E+02	
1.3771365057E-03 	3.0372424378E+02	
1.3894323673E-03 	3.0409061580E+02	
1.4017282290E-03 	3.0449298458E+02	
1.4140240907E-03 	3.0493487757E+02	
1.4263199523E-03 	3.0542016598E+02	
1.4386158140E-03 	3.0595309782E+02	
1.4509116756E-03 	3.0653833418E+02	
1.4632075373E-03 	3.0718098876E+02	
1.4755033989E-03 	3.0788667113E+02	
1.4877992606E-03 	3.0866153401E+02	
1.5000951223E-03 	3.0951232476E+02	
1.5123909839E-03 	3.1044644171E+02	
1.5246868456E-03 	3.1147199540E+02	
1.5369827072E-03 	3.1259787542E+02	
1.5492785689E-03 	3.1383382299E+02	
1.5615744306E-03 	3.1519051003E+02	
1.5738702922E-03 	3.1667962485E+02	
1.5861661539E-03 	3.1831396515E+02	
1.5984620155E-03 	3.2010753878E+02	
1.6107578772E-03 	3.2207567253E+02	
1.6230537388E-03 	3.2423512965E+02	
1.6353496005E-03 	3.2660423637E+02	
1.6476454622E-03 	3.2920301782E+02	
1.6599413238E-03 	3.3205334371E+02	
1.6722371855E-03 	3.3517908390E+02	
1.6845330471E-03 	3.3860627405E+02	
1.6968289088E-03 	3.4236329121E+02	
1.7091247704E-03 	3.4648103906E+02	
1.7214206321E-03 	3.5099314224E+02	
1.7337164938E-03 	3.5593614886E+02	
1.7460123554E-03 	3.6134973977E+02	
1.7583082171E-03 	3.6727694260E+02	
1.7706040787E-03 	3.7376434814E+02	
1.7828999404E-03 	3.8086232536E+02	
1.7951958021E-03 	3.8862523070E+02	
1.8074916637E-03 	3.9711160597E+02	
1.8197875254E-03 	4.0638435754E+02	
1.8320833870E-03 	4.1651090807E+02	
1.8443792487E-03 	4.2756330997E+02	
1.8566751103E-03 	4.3961830743E+02	
1.8689709720E-03 	4.5275733178E+02	
1.8812668337E-03 	4.6706641217E+02	
1.8935626953E-03 	4.8263598133E+02	
1.9058585570E-03 	4.9956055419E+02	
1.9181544186E-03 	5.1793825593E+02	
1.9304502803E-03 	5.3787017639E+02	
1.9427461419E-03 	5.5945953081E+02	
1.9550420036E-03 	5.8281061268E+02	
1.9673378653E-03 	6.0802753646E+02	
1.9796337269E-03 	6.3521278493E+02	
1.9919295886E-03 	6.6446560217E+02	
2.0042254502E-03 	6.9588030716E+02	
2.0165213119E-03 	7.2954464685E+02	
2.0288171736E-03 	7.6553835928E+02	
2.0411130352E-03 	8.0393217488E+02	
2.0534088969E-03 	8.4478754519E+02	
2.0657047585E-03 	8.8815745010E+02	
2.0780006202E-03 	9.3408870097E+02	
2.0902964818E-03 	9.8262624088E+02	
2.1025923435E-03 	1.0338192512E+03	
2.1148882052E-03 	1.0876897972E+03	
2.1271840668E-03 	1.1442115382E+03	
2.1394799285E-03 	1.2033296933E+03	
2.1517757901E-03 	1.2649591354E+03	
2.1640716518E-03 	1.3289811860E+03	
2.1763675134E-03 	1.3952402495E+03	
2.1886633751E-03 	1.4635404471E+03	
2.2009592368E-03 	1.5336426532E+03	
2.2132550984E-03 	1.6052626045E+03	
2.2255509601E-03 	1.6780707805E+03	
2.2378468217E-03 	1.7516932770E+03	
2.2501426834E-03 	1.8257013809E+03	
2.2624385451E-03 	1.8994428144E+03	
2.2747344067E-03 	1.9517034986E+03	
2.2870302684E-03 	1.8865648891E+03	
2.2993261300E-03 	1.8178765878E+03	
2.3116219917E-03 	1.7488759299E+03	
2.3239178533E-03 	1.6799759021E+03	
2.3362137150E-03 	1.6114995001E+03	
2.3485095767E-03 	1.5437436723E+03	
2.3608054383E-03 	1.4769848835E+03	
2.3731013000E-03 	1.4114781829E+03	
2.3853971616E-03 	1.3474557749E+03	
2.3976930233E-03 	1.2851258868E+03	
2.4099888849E-03 	1.2246719241E+03	
2.4222847466E-03 	1.1662518617E+03	
2.4345806083E-03 	1.1099978905E+03	
2.4468764699E-03 	1.0560163786E+03	
2.4591723316E-03 	1.0043882063E+03	
2.4714681932E-03 	9.5519510213E+02	
2.4837640549E-03 	9.0846241041E+02	
2.4960599166E-03 	8.6416001151E+02	
2.5083557782E-03 	8.2226801621E+02	
2.5206516399E-03 	7.8276646154E+02	
2.5329475015E-03 	7.4562794944E+02	
2.5452433632E-03 	7.1081315942E+02	
2.5575392248E-03 	6.7826883198E+02	
2.5698350865E-03 	6.4792771672E+02	
2.5821309482E-03 	6.1970992459E+02	
2.5944268098E-03 	5.9352514073E+02	
2.6067226715E-03 	5.6927523294E+02	
2.6190185331E-03 	5.4685690192E+02	
2.6313143948E-03 	5.2616413689E+02	
2.6436102564E-03 	5.0709034312E+02	
2.6559061181E-03 	4.8953008731E+02	
2.6682019798E-03 	4.7338046080E+02	
2.6804978414E-03 	4.5854209288E+02	
2.6927937031E-03 	4.4491986234E+02	
2.7050895647E-03 	4.3242335993E+02	
2.7173854264E-03 	4.2096715232E+02	
2.7296812881E-03 	4.1047089247E+02	
2.7419771497E-03 	4.0085931440E+02	
2.7542730114E-03 	3.9206214338E+02	
2.7665688730E-03 	3.8401394604E+02	
2.7788647347E-03 	3.7665393948E+02	
2.7911605963E-03 	3.6992577404E+02	
2.8034564580E-03 	3.6377730058E+02	
2.8157523197E-03 	3.5816033050E+02	
2.8280481813E-03 	3.5303039444E+02	
2.8403440430E-03 	3.4834650391E+02	
2.8526399046E-03 	3.4407091902E+02	
2.8649357663E-03 	3.4016892424E+02	
2.8772316279E-03 	3.3660861379E+02	
2.8895274896E-03 	3.3336068736E+02	
2.9018233513E-03 	3.3039825676E+02	
2.9141192129E-03 	3.2769666364E+02	
2.9264150746E-03 	3.2523330826E+02	
2.9387109362E-03 	3.2298748918E+02	
2.9510067979E-03 	3.2094025348E+02	
2.9633026596E-03 	3.1907425729E+02	
2.9755985212E-03 	3.1737363606E+02	
2.9878943829E-03 	3.1582388414E+02	
3.0001902445E-03 	3.1441174331E+02	
3.0124861062E-03 	3.1312509956E+02	
3.0247819678E-03 	3.1195288778E+02	
3.0370778295E-03 	3.1088500387E+02	
3.0493736912E-03 	3.0991222364E+02	
3.0616695528E-03 	3.0902612825E+02	
3.0739654145E-03 	3.0821903560E+02	
3.0862612761E-03 	3.0748393725E+02	
3.0985571378E-03 	3.0681444054E+02	
3.1108529994E-03 	3.0620471552E+02	
3.1231488611E-03 	3.0564944620E+02	
3.1354447228E-03 	3.0514378595E+02	
3.1477405844E-03 	3.0514378595E+02	
3.1600364461E-03 	3.0564944620E+02	
3.1723323077E-03 	3.0620471552E+02	
3.1846281694E-03 	3.0681444054E+02	
3.1969240311E-03 	3.0748393725E+02	
3.2092198927E-03 	3.0821903560E+02	
3.2215157544E-03 	3.0902612825E+02	
3.2338116160E-03 	3.0991222364E+02	
3.2461074777E-03 	3.1088500387E+02	
3.2584033393E-03 	3.1195288778E+02	
3.2706992010E-03 	3.1312509956E+02	
3.2829950627E-03 	3.1441174331E+02	
3.2952909243E-03 	3.1582388414E+02	
3.3075867860E-03 	3.1737363606E+02	
3.3198826476E-03 	3.1907425729E+02	
3.3321785093E-03 	3.2094025348E+02	
3.3444743709E-03 	3.2298748918E+02	
3.3567702326E-03 	3.2523330826E+02	
3.3690660943E-03 	3.2769666364E+02	
3.3813619559E-03 	3.3039825676E+02	
3.3936578176E-03 	3.3336068736E+02	
3.4059536792E-03 	3.3660861379E+02	
3.4182495409E-03 	3.4016892424E+02	
3.4305454026E-03 	3.4407091902E+02	
3.4428412642E-03 	3.4834650391E+02	
3.4551371259E-03 	3.5303039444E+02	
3.4674329875E-03 	3.5816033050E+02	
3.4797288492E-03 	3.6377730058E+02	
3.4920247108E-03 	3.6992577404E+02	
3.5043205725E-03 	3.7665393948E+02	
3.5166164342E-03 	3.8401394604E+02	
3.5289122958E-03 	3.9206214338E+02	
3.5412081575E-03 	4.0085931440E+02	
3.5535040191E-03 	4.1047089247E+02	
3.5657998808E-03 	4.2096715232E+02	
3.5780957424E-03 	4.3242335993E+02	
3.5903916041E-03 	4.4491986234E+02	
3.6026874658E-03 	4.5854209288E+02	
3.6149833274E-03 	4.7338046080E+02	
3.6272791891E-03 	4.8953008731E+02	
3.6395750507E-03 	5.0709034312E+02	
3.6518709124E-03 	5.2616413689E+02	
3.6641667740E-03 	5.4685690192E+02	
3.6764626357E-03 	5.6927523294E+02	
3.6887584974E-03 	5.9352514073E+02	
3.7010543590E-03 	6.1970992459E+02	
3.7133502207E-03 	6.4792771672E+02	
3.7256460823E-03 	6.7826883198E+02	
3.7379419440E-03 	7.1081315942E+02	
3.7502378057E-03 	7.4562794944E+02	
3.7625336673E-03 	7.8276646154E+02	
3.7748295290E-03 	8.2226801621E+02	
3.7871253906E-03 	8.6416001151E+02	
3.7994212523E-03 	9.0846241041E+02	
3.8117171139E-03 	9.5519510213E+02	
3.8240129756E-03 	1.0043882063E+03	
3.8363088373E-03 	1.0560163786E+03	
3.8486046989E-03 	1.1099978905E+03	
3.8609005606E-03 	1.1662518617E+03	
3.8731964222E-03 	1.2246719241E+03	
3.8854922839E-03 	1.2851258868E+03	
3.8977881455E-03 	1.3474557749E+03	
3.9100840072E-03 	1.4114781829E+03	
3.9223798689E-03 	1.4769848835E+03	
3.9346757305E-03 	1.5437436723E+03	
3.9469715922E-03 	1.6114995001E+03	
3.9592674538E-03 	1.6799759021E+03	
3.9715633155E-03 	1.7488759299E+03	
3.9838591772E-03 	1.8178765878E+03	
3.9961550388E-03 	1.8865648891E+03	
4.0084509005E-03 	1.9517034986E+03	
4.0207467621E-03 	1.8994428144E+03	
4.0330426238E-03 	1.8257013809E+03	
4.0453384854E-03 	1.7516932770E+03	
4.0576343471E-03 	1.6780707805E+03	
4.0699302088E-03 	1.6052626045E+03	
4.0822260704E-03 	1.5336426532E+03	
4.0945219321E-03 	1.4635404471E+03	
4.1068177937E-03 	1.3952402495E+03	
4.1191136554E-03 	1.3289811860E+03	
4.1314095170E-03 	1.2649591354E+03	
4.1437053787E-03 	1.2033296933E+03	
4.1560012404E-03 	1.1442115382E+03	
4.1682971020E-03 	1.0876897972E+03	
4.1805929637E-03 	1.0338192512E+03	
4.1928888253E-03 	9.8262624088E+02	
4.2051846870E-03 	9.3408870097E+02	
4.2174805487E-03 	8.8815745010E+02	
4.2297764103E-03 	8.4478754519E+02	
4.2420722720E-03 	8.0393217488E+02	
4.2543681336E-03 	7.6553835928E+02	
4.2666639953E-03 	7.2954464685E+02	
4.2789598569E-03 	6.9588030716E+02	
4.2912557186E-03 	6.6446560217E+02	
4.3035515803E-03 	6.3521278493E+02	
4.3158474419E-03 	6.0802753646E+02	
4.3281433036E-03 	5.8281061268E+02	
4.3404391652E-03 	5.5945953081E+02	
4.3527350269E-03 	5.3787017639E+02	
4.3650308885E-03 	5.1793825593E+02	
4.3773267502E-03 	4.9956055419E+02	
4.3896226119E-03 	4.8263598133E+02	
4.4019184735E-03 	4.6706641217E+02	
4.4142143352E-03 	4.5275733178E+02	
4.4265101968E-03 	4.3961830743E+02	
4.4388060585E-03 	4.2756330997E+02	
4.4511019202E-03 	4.1651090807E+02	
4.4633977818E-03 	4.0638435754E+02	
4.4756936435E-03 	3.9711160597E+02	
4.4879895051E-03 	3.8862523070E+02	
4.5002853668E-03 	3.8086232536E+02	
4.5125812284E-03 	3.7376434814E+02	
4.5248770901E-03 	3.6727694260E+02	
4.5371729518E-03 	3.6134973977E+02	
4.5494688134E-03 	3.5593614886E+02	
4.5617646751E-03 	3.5099314224E+02	
4.5740605367E-03 	3.4648103906E+02	
4.5863563984E-03 	3.4236329121E+02	
4.5986522600E-03 	3.3860627405E+02	
4.6109481217E-03 	3.3517908390E+02	
4.6232439834E-03 	3.3205334371E+02	
4.6355398450E-03 	3.2920301782E+02	
4.6478357067E-03 	3.2660423637E+02	
4.6601315683E-03 	3.2423512965E+02	
4.6724274300E-03 	3.2207567253E+02	
4.6847232917E-03 	3.2010753878E+02	
4.6970191533E-03 	3.1831396515E+02	
4.7093150150E-03 	3.1667962485E+02	
4.7216108766E-03 	3.1519051003E+02	
4.7339067383E-03 	3.1383382299E+02	
4.7462025999E-03 	3.1259787542E+02	
4.7584984616E-03 	3.1147199540E+02	
4.7707943233E-03 	3.1044644171E+02	
4.7830901849E-03 	3.0951232476E+02	
4.7953860466E-03 	3.0866153401E+02	
4.8076819082E-03 	3.0788667113E+02	
4.8199777699E-03 	3.0718098876E+02	
4.8322736315E-03 	3.0653833418E+02	
4.8445694932E-03 	3.0595309782E+02	
4.8568653549E-03 	3.0542016598E+02	
4.8691612165E-03 	3.0493487757E+02	
4.8814570782E-03 	3.0449298458E+02	
4.8937529398E-03 	3.0409061580E+02	
4.9060488015E-03 	3.0372424378E+02	
4.9183446632E-03 	3.0339065459E+02	
4.9306405248E-03 	3.0308692011E+02	
4.9429363865E-03 	3.0281037289E+02	
4.9552322481E-03 	3.0255858303E+02	
4.9675281098E-03 	3.0232933720E+02	
4.9798239714E-03 	3.0212061940E+02	
4.9921198331E-03 	3.0193059352E+02	
5.0044156948E-03 	3.0175758730E+02	
5.0167115564E-03 	3.0160007779E+02	
5.0290074181E-03 	3.0145667809E+02	
5.0413032797E-03 	3.0132612520E+02	
5.0535991414E-03 	3.0120726903E+02	
5.0658950030E-03 	3.0109906229E+02	
5.0781908647E-03 	3.0100055136E+02	
5.0904867264E-03 	3.0091086791E+02	
5.1027825880E-03 	3.0082922130E+02	
5.1150784497E-03 	3.0075489164E+02	
5.1273743113E-03 	3.0068722347E+02	
5.1396701730E-03 	3.0062561999E+02	
5.1519660347E-03 	3.0056953784E+02	
5.1642618963E-03 	3.0051848231E+02	
5.1765577580E-03 	3.0047200300E+02	
5.1888536196E-03 	3.0042968982E+02	
5.2011494813E-03 	3.0039116944E+02	
5.2134453429E-03 	3.0035610195E+02	
5.2257412046E-03 	3.0032417791E+02	
5.2380370663E-03 	3.0029511557E+02	
5.2503329279E-03 	3.0026865846E+02	
5.2626287896E-03 	3.0024457307E+02	
5.2749246512E-03 	3.0022264682E+02	
5.2872205129E-03 	3.0020268617E+02	
5.2995163745E-03 	3.0018451493E+02	
5.3118122362E-03 	3.0016797271E+02	
5.3241080979E-03 	3.0015291347E+02	
5.3364039595E-03 	3.0013920429E+02	
5.3486998212E-03 	3.0012672413E+02	
5.3609956828E-03 	3.0011536283E+02	
5.3732915445E-03 	3.0010502009E+02	
5.3855874062E-03 	3.0009560459E+02	
5.3978832678E-03 	3.0008703320E+02	
5.4101791295E-03 	3.0007923027E+02	
5.4224749911E-03 	3.0007212689E+02	
5.4347708528E-03 	3.0006566035E+02	
5.4470667144E-03 	3.0005977356E+02	
5.4593625761E-03 	3.0005441454E+02	
5.4716584378E-03 	3.0004953598E+02	
5.4839542994E-03 	3.0004509481E+02	
5.4962501611E-03 	3.0004105180E+02	
5.5085460227E-03 	3.0003737127E+02	
5.5208418844E-03 	3.0003402072E+02	
5.5331377460E-03 	3.0003097056E+02	
5.5454336077E-03 	3.0002819387E+02	
5.5577294694E-03 	3.0002566612E+02	
5.5700253310E-03 	3.0002336499E+02	
5.5823211927E-03 	3.0002127018E+02	
5.5946170543E-03 	3.0001936317E+02	
5.6069129160E-03 	3.0001762715E+02	
5.6192087777E-03 	3.0001604676E+02	
5.6315046393E-03 	3.0001460807E+02	
5.6438005010E-03 	3.0001329836E+02	
5.6560963626E-03 	3.0001210608E+02	
5.6683922243E-03 	3.0001102069E+02	
5.6806880859E-03 	3.0001003262E+02	
5.6929839476E-03 	3.0000913313E+02	
5.7052798093E-03 	3.0000831428E+02	
5.7175756709E-03 	3.0000756885E+02	
5.7298715326E-03 	3.0000689026E+02	
5.7421673942E-03 	3.0000627250E+02	
5.7544632559E-03 	3.0000571013E+02	
5.7667591175E-03 	3.0000519818E+02	
5.7790549792E-03 	3.0000473213E+02	
5.7913508409E-03 	3.0000430786E+02	
5.8036467025E-03 	3.0000392163E+02	
5.8159425642E-03 	3.0000357003E+02	
5.8282384258E-03 	3.0000324996E+02	
5.8405342875E-03 	3.0000295858E+02	
5.8528301492E-03 	3.0000269332E+02	
5.8651260108E-03 	3.0000245185E+02	
5.8774218725E-03 	3.0000223202E+02	
5.8897177341E-03 	3.0000203191E+02	
5.9020135958E-03 	3.0000184973E+02	
5.9143094574E-03 	3.0000168389E+02	
5.9266053191E-03 	3.0000153292E+02	
5.9389011808E-03 	3.0000139548E+02	
5.9511970424E-03 	3.0000127037E+02	
5.9634929041E-03 	3.0000115647E+02	
5.9757887657E-03 	3.0000105279E+02	
5.9880846274E-03 	3.0000095840E+02	
6.0003804890E-03 	3.0000087247E+02	
6.0126763507E-03 	3.0000079425E+02	
6.0249722124E-03 	3.0000072304E+02	
6.0372680740E-03 	3.0000065821E+02	
6.0495639357E-03 	3.0000059920E+02	
6.0618597973E-03 	3.0000054548E+02	
6.0741556590E-03 	3.0000049657E+02	
6.0864515207E-03 	3.0000045205E+02	
6.0987473823E-03 	3.0000041152E+02	
6.1110432440E-03 	3.0000037463E+02	
6.1233391056E-03 	3.0000034104E+02	
6.1356349673E-03 	3.0000031046E+02	
6.1479308289E-03 	3.0000028263E+02	
6.1602266906E-03 	3.0000025729E+02	
6.1725225523E-03 	3.0000023422E+02	
6.1848184139E-03 	3.0000021322E+02	
6.1971142756E-03 	3.0000019410E+02	
6.2094101372E-03 	3.0000017670E+02	
6.2217059989E-03 	3.0000016086E+02	
6.2340018605E-03 	3.0000014644E+02	
6.2462977222E-03 	3.0000013331E+02	
6.2585935839E-03 	3.0000012136E+02	
6.2708894455E-03 	3.0000011048E+02	
6.2831853072E-03 	3.0000010057E+02	
6.2831853072E-03 	3.0000010057E+02	
