0 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
1 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
2 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
3 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
4 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
5 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
6 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
7 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
8 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
9 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
10 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
11 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
12 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
13 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
14 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
15 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
16 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
17 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
18 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
19 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
20 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
21 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
22 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
23 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
24 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
25 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
26 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
27 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
28 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
29 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
30 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
31 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
32 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
33 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
34 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
35 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
36 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
37 	 1.3500983652 	300.0000000006 	 0.9242362171 	 0.0201379863 	 0.2283075701 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 0.0000000000 	-0.0000000000 	 0.0000000000 	 0.7515544436 	
